日付,貯水位,揚圧力_No.4,変形量,変形量特徴量1,変形量特徴量2_WL,変形量特徴量2_temp,揚圧力_No.4特徴量1
2006/4/16,232.92,1.242424242,0.2,0.741288302,-0.361243381,0.968847054,91.58355745
2006/4/17,233.82,1.248181818,1,0.740635368,-0.36091138,0.965525815,91.08111062
2006/4/18,234.43,1.253939394,1.6,0.740280808,-0.360855069,0.964119768,90.58907885
2006/4/19,234.9,1.25969697,1.8,0.740342669,-0.360827675,0.964130159,90.09505785
2006/4/20,235.46,1.265454545,1.7,0.741023577,-0.360447956,0.961682898,89.61929116
2006/4/21,235.55,1.271212121,2.3,0.741535305,-0.360388872,0.958700288,89.11469602
2006/4/22,235.55,1.276969697,2.5,0.741673926,-0.360469191,0.957671017,88.54011763
2006/4/23,235.75,1.282727273,2.8,0.741976995,-0.360040978,0.95600759,87.9574302
2006/4/24,235.67,1.288484848,2.2,0.742569551,-0.35982677,0.95509684,87.30712019
2006/4/25,235.43,1.294242424,2.3,0.742990834,-0.360021791,0.955989694,86.58297339
2006/4/26,235.99,1.3,2.6,0.743657418,-0.360559164,0.957445178,85.89798952
2006/4/27,235.56,1.299459459,2.3,0.743838918,-0.360555329,0.959385924,85.20291812
2006/4/28,235.79,1.298918919,2.2,0.74415785,-0.35988172,0.964427668,84.59773952
2006/4/29,235.67,1.298378378,2.2,0.744121887,-0.360040788,0.96824438,84.00905265
2006/4/30,235.69,1.297837838,1.6,0.743847289,-0.360170351,0.969946779,83.39470337
2006/5/1,235.71,1.297297297,1.3,0.744059901,-0.360465847,0.969024315,82.83795195
2006/5/2,235.53,1.296756757,1.3,0.743976339,-0.360429071,0.968453053,82.26912197
2006/5/3,235.79,1.296216216,1.6,0.743606414,-0.360445599,0.970874377,81.73567119
2006/5/4,235.68,1.295675676,1.7,0.743317028,-0.360594706,0.974125464,81.22554886
2006/5/5,235.76,1.295135135,1.5,0.743069349,-0.360578385,0.975025396,80.73439321
2006/5/6,235.98,1.294594595,1,0.743130729,-0.360621508,0.9736741,80.28659499
2006/5/7,235.81,1.294054054,0.6,0.743273589,-0.360194785,0.971295006,79.84198004
2006/5/8,235.77,1.293513514,0.5,0.743607025,-0.360331517,0.96807484,79.41720792
2006/5/9,235.69,1.292972973,0.5,0.743963762,-0.360749419,0.965625774,79.01145946
2006/5/10,235.63,1.292432432,0.3,0.743906153,-0.360416815,0.96256367,78.59155566
2006/5/11,235.69,1.291891892,0.1,0.744083102,-0.36034467,0.960411431,78.20168275
2006/5/12,235.53,1.291351351,0.5,0.744159863,-0.360455165,0.957912343,77.81362416
2006/5/13,235.66,1.290810811,0.3,0.744317827,-0.359960061,0.954123419,77.45654514
2006/5/14,235.87,1.29027027,0.8,0.744529027,-0.359202599,0.950504039,77.13353751
2006/5/15,235.74,1.28972973,0.6,0.744814494,-0.358834035,0.946967938,76.81202878
2006/5/16,235.87,1.289189189,0.4,0.745455186,-0.358883947,0.942758041,76.52873873
2006/5/17,235.69,1.288648649,-0.1,0.746074893,-0.35888683,0.94080969,76.23339232
2006/5/18,235.71,1.288108108,-0.5,0.746717688,-0.359078273,0.936667906,75.95329837
2006/5/19,235.76,1.287567568,-1.1,0.747396917,-0.359473201,0.932939568,75.69070701
2006/5/20,235.93,1.287027027,-1.1,0.748001907,-0.359862768,0.930932363,75.44547644
2006/5/21,235.64,1.286486486,-1.2,0.748353685,-0.35991084,0.93003774,75.1753078
2006/5/22,235.59,1.285945946,-1,0.748541312,-0.359290155,0.931753455,74.91156634
2006/5/23,235.6,1.285405405,-1.6,0.748795703,-0.359526516,0.931701204,74.66594893
2006/5/24,235.57,1.284864865,-1.5,0.749019597,-0.359477287,0.930559688,74.43538231
2006/5/25,235.32,1.284324324,-1.2,0.749026258,-0.359661236,0.929294545,74.19040963
2006/5/26,235.02,1.283783784,-1.5,0.748747511,-0.359647214,0.931024267,73.91373921
